OBJECTID,FREQUENCY,statefp20,countyfp20,tractce20,blockce20,tip_id,geoid_20,geoid,Shape_Length,lengthbyfreq,area_fraction
4283,2,25,25,40300,2000,606226,2.5025E+14,250250403002000!!,71.25086693,35.62543346,0.999903076
4284,2,25,25,40300,2001,606226,2.5025E+14,250250403002001!!,306.3313887,153.1656944,1
4285,2,25,25,40300,2002,606226,2.5025E+14,250250403002002!!,446.5959034,223.2979517,1
4286,2,25,25,40300,2003,606226,2.5025E+14,250250403002003!!,118.17133,59.085665,0.999929548
4287,2,25,25,40300,2004,606226,2.5025E+14,250250403002004!!,240.8140183,120.4070091,1
4288,2,25,25,40300,2005,606226,2.5025E+14,250250403002005!!,484.9400452,242.4700226,1
4289,2,25,25,40300,2006,606226,2.5025E+14,250250403002006!!,708.5765911,354.2882956,0.999999756
4290,2,25,25,40300,2007,606226,2.5025E+14,250250403002007!!,461.3791786,230.6895893,0.999997467
4291,2,25,25,40300,2008,606226,2.5025E+14,250250403002008!!,125.0719428,62.53597141,1
4292,2,25,25,40300,2009,606226,2.5025E+14,250250403002009!!,138.9747582,69.48737911,0.949893189
4293,2,25,25,40300,2010,606226,2.5025E+14,250250403002010!!,190.1349414,95.06747068,0.998454436
4294,2,25,25,40300,2011,606226,2.5025E+14,250250403002011!!,213.3543206,106.6771603,0.99894105
4295,2,25,25,40300,2012,606226,2.5025E+14,250250403002012!!,252.5333527,126.2666764,1
4296,2,25,25,40300,2013,606226,2.5025E+14,250250403002013!!,152.9793311,76.48966555,0.98898286
4297,2,25,25,40300,2014,606226,2.5025E+14,250250403002014!!,783.5541338,391.7770669,1
4298,2,25,25,40300,3000,606226,2.5025E+14,250250403003000!!,146.8831838,73.44159189,0.380198867
4299,2,25,25,40300,3001,606226,2.5025E+14,250250403003001!!,374.3605359,187.180268,0.608635218
4300,2,25,25,40300,3002,606226,2.5025E+14,250250403003002!!,811.3228309,405.6614155,1
4301,2,25,25,40300,3003,606226,2.5025E+14,250250403003003!!,254.7361022,127.3680511,1
4302,2,25,25,40300,3004,606226,2.5025E+14,250250403003004!!,337.4701576,168.7350788,0.99525662
4303,2,25,25,40300,3005,606226,2.5025E+14,250250403003005!!,146.44827,73.22413498,0.99979189
4304,2,25,25,40300,4000,606226,2.5025E+14,250250403004000!!,413.8585022,206.9292511,0.686472281
4305,2,25,25,40300,4001,606226,2.5025E+14,250250403004001!!,338.8482914,169.4241457,0.453526664
4306,2,25,25,40300,4002,606226,2.5025E+14,250250403004002!!,27.03554651,13.51777325,0.04371048
4307,2,25,25,40300,4003,606226,2.5025E+14,250250403004003!!,825.0787163,412.5393581,0.80419043
4308,2,25,25,40300,4004,606226,2.5025E+14,250250403004004!!,335.73575,167.867875,0.999999976
4309,2,25,25,40300,5000,606226,2.5025E+14,250250403005000!!,375.296572,187.648286,0.999981093
4310,2,25,25,40300,5001,606226,2.5025E+14,250250403005001!!,325.5466234,162.7733117,1
4311,2,25,25,40300,5002,606226,2.5025E+14,250250403005002!!,798.4762517,399.2381258,0.996511679
4312,2,25,25,40300,5003,606226,2.5025E+14,250250403005003!!,202.1591061,101.0795531,1
4313,2,25,25,40300,5004,606226,2.5025E+14,250250403005004!!,369.9719506,184.9859753,0.997482222
4314,2,25,25,40300,5005,606226,2.5025E+14,250250403005005!!,530.2584038,265.1292019,1
4315,2,25,25,40300,5006,606226,2.5025E+14,250250403005006!!,88.04450485,44.02225243,1
4316,2,25,25,40300,5007,606226,2.5025E+14,250250403005007!!,170.6029683,85.30148413,1
4317,2,25,25,40300,5008,606226,2.5025E+14,250250403005008!!,195.6535156,97.8267578,0.972873318
4318,2,25,25,40401,1000,606226,2.5025E+14,250250404011000!!,506.9379619,253.4689809,0.999990942
4319,2,25,25,40401,1001,606226,2.5025E+14,250250404011001!!,272.1121746,136.0560873,0.99980798
4320,2,25,25,40401,1002,606226,2.5025E+14,250250404011002!!,1547.63108,773.8155399,1
4321,2,25,25,40401,1003,606226,2.5025E+14,250250404011003!!,368.8904681,184.4452341,1
4322,2,25,25,40401,1004,606226,2.5025E+14,250250404011004!!,492.5924141,246.2962071,0.998381154
4323,2,25,25,40401,1005,606226,2.5025E+14,250250404011005!!,289.2877655,144.6438828,1
4324,2,25,25,40401,1006,606226,2.5025E+14,250250404011006!!,241.092035,120.5460175,1
4325,2,25,25,40401,1007,606226,2.5025E+14,250250404011007!!,76.61621469,38.30810735,1
4326,2,25,25,40401,1008,606226,2.5025E+14,250250404011008!!,299.9593607,149.9796804,0.999828794
4327,2,25,25,40401,1009,606226,2.5025E+14,250250404011009!!,566.5018898,283.2509449,0.987528283
4328,2,25,25,40401,1010,606226,2.5025E+14,250250404011010!!,467.0821208,233.5410604,0.998743119
4329,2,25,25,40401,1011,606226,2.5025E+14,250250404011011!!,1310.500422,655.2502112,0.99960861
4330,2,25,25,40401,1012,606226,2.5025E+14,250250404011012!!,54.96334109,27.48167055,0.999751952
4331,2,25,25,40401,1013,606226,2.5025E+14,250250404011013!!,202.2602851,101.1301425,1
4332,2,25,25,40401,2000,606226,2.5025E+14,250250404012000!!,490.4817092,245.2408546,0.990449955
4333,2,25,25,40401,2001,606226,2.5025E+14,250250404012001!!,275.9005582,137.9502791,1
4334,2,25,25,40401,2002,606226,2.5025E+14,250250404012002!!,1338.050643,669.0253215,1
4335,2,25,25,40401,2003,606226,2.5025E+14,250250404012003!!,225.3653882,112.6826941,0.999981342
4336,2,25,25,40401,2004,606226,2.5025E+14,250250404012004!!,636.813011,318.4065055,1
4337,2,25,25,40401,2005,606226,2.5025E+14,250250404012005!!,280.4741264,140.2370632,0.999998013
4338,2,25,25,40401,2006,606226,2.5025E+14,250250404012006!!,333.2983288,166.6491644,0.995247086
4339,2,25,25,40401,2007,606226,2.5025E+14,250250404012007!!,92.24670175,46.12335088,1
4340,2,25,25,40401,2008,606226,2.5025E+14,250250404012008!!,1052.348194,526.1740968,0.999268081
4341,2,25,25,40401,2009,606226,2.5025E+14,250250404012009!!,464.2877811,232.1438905,1
4342,2,25,25,40401,2010,606226,2.5025E+14,250250404012010!!,1374.784149,687.3920743,0.868309642
4343,2,25,25,40401,2011,606226,2.5025E+14,250250404012011!!,1306.930956,653.4654782,1
4344,2,25,25,40401,2012,606226,2.5025E+14,250250404012012!!,630.1946038,315.0973019,0.999982614
4345,2,25,25,40401,2013,606226,2.5025E+14,250250404012013!!,335.9277776,167.9638888,0.999963108
4346,2,25,25,40401,2014,606226,2.5025E+14,250250404012014!!,575.4554463,287.7277231,0.9165974
4347,2,25,25,40401,2015,606226,2.5025E+14,250250404012015!!,258.030189,129.0150945,0.849168386
4348,2,25,25,40401,2016,606226,2.5025E+14,250250404012016!!,4779.363889,2389.681945,0.489089234
4349,2,25,25,40401,2017,606226,2.5025E+14,250250404012017!!,391.724282,195.862141,0.99327361
4350,2,25,25,40401,2018,606226,2.5025E+14,250250404012018!!,664.5669629,332.2834814,1
4351,2,25,25,40401,2019,606226,2.5025E+14,250250404012019!!,345.2950434,172.6475217,0.999837828
4352,2,25,25,40401,2020,606226,2.5025E+14,250250404012020!!,304.8762846,152.4381423,0.999996744
4353,2,25,25,40401,2021,606226,2.5025E+14,250250404012021!!,210.9588117,105.4794058,0.990189186
4354,2,25,25,40401,2022,606226,2.5025E+14,250250404012022!!,179.0090518,89.50452592,1
4355,2,25,25,40401,2023,606226,2.5025E+14,250250404012023!!,260.7685366,130.3842683,1
4356,2,25,25,40401,2024,606226,2.5025E+14,250250404012024!!,537.7517998,268.8758999,0.269809406
4357,2,25,25,40401,2025,606226,2.5025E+14,250250404012025!!,347.8713975,173.9356988,0.468205154
4358,2,25,25,40401,2026,606226,2.5025E+14,250250404012026!!,497.4356852,248.7178426,0.54118114
4359,2,25,25,40401,2027,606226,2.5025E+14,250250404012027!!,63.98170547,31.99085273,1
4360,2,25,25,40401,2028,606226,2.5025E+14,250250404012028!!,231.885709,115.9428545,0.99999789
4361,2,25,25,40401,2031,606226,2.5025E+14,250250404012031!!,165.516891,82.75844549,0.115484295
4362,2,25,25,40401,2032,606226,2.5025E+14,250250404012032!!,225.4219333,112.7109666,0.22912048
4363,2,25,25,40600,1000,606226,2.5025E+14,250250406001000!!,1054.926419,527.4632094,0.46150918
4364,2,25,25,40600,1000,609257,2.5025E+14,250250406001000!!,736.8616144,368.4308072,0.322362198
4365,2,25,25,40600,1001,606226,2.5025E+14,250250406001001!!,0.939893743,0.469946871,1
4366,2,25,25,40600,1002,606226,2.5025E+14,250250406001002!!,589.2087178,294.6043589,0.911516387
4367,2,25,25,40600,1003,606226,2.5025E+14,250250406001003!!,692.1846185,346.0923093,1
4368,2,25,25,40600,1004,606226,2.5025E+14,250250406001004!!,2804.227402,1402.113701,1
4369,2,25,25,40600,1005,606226,2.5025E+14,250250406001005!!,380.4983795,190.2491898,0.999574588
4370,2,25,25,40600,1006,606226,2.5025E+14,250250406001006!!,724.8337058,362.4168529,0.786042354
4371,2,25,25,40600,1007,606226,2.5025E+14,250250406001007!!,131.0694116,65.53470582,0.574656317
4372,2,25,25,40600,1008,606226,2.5025E+14,250250406001008!!,918.8988911,459.4494456,0.915441948
4373,2,25,25,40600,1009,606226,2.5025E+14,250250406001009!!,540.3103195,270.1551598,0.510050681
4374,2,25,25,40600,1010,606226,2.5025E+14,250250406001010!!,862.2400819,431.120041,0.999986066
4375,2,25,25,40600,1011,606226,2.5025E+14,250250406001011!!,602.1234585,301.0617293,0.983985489
4376,2,25,25,40600,1012,606226,2.5025E+14,250250406001012!!,550.1377256,275.0688628,0.991242855
4377,2,25,25,40600,1013,606226,2.5025E+14,250250406001013!!,5931.00495,2965.502475,1
4378,2,25,25,40600,1014,606226,2.5025E+14,250250406001014!!,1325.760113,662.8800563,0.999469854
4379,2,25,25,40600,1015,606226,2.5025E+14,250250406001015!!,602.4096715,301.2048358,1
4380,2,25,25,40600,1016,606226,2.5025E+14,250250406001016!!,85.94334221,42.9716711,0.044506656
4381,2,25,25,40600,1018,606226,2.5025E+14,250250406001018!!,1936.509633,968.2548165,0.81555037
4382,2,25,25,40600,1019,606226,2.5025E+14,250250406001019!!,819.1024384,409.5512192,0.870392946
4383,2,25,25,40600,1020,606226,2.5025E+14,250250406001020!!,494.9217321,247.460866,1
4384,2,25,25,40600,1021,606226,2.5025E+14,250250406001021!!,536.105891,268.0529455,0.999701405
4385,2,25,25,40600,1022,606226,2.5025E+14,250250406001022!!,2230.516079,1115.258039,0.999484923
4386,2,25,25,40600,1023,606226,2.5025E+14,250250406001023!!,2064.859399,1032.429699,1
4387,2,25,25,40600,1024,606226,2.5025E+14,250250406001024!!,215.5411522,107.7705761,0.997952522
4388,2,25,25,40600,1025,606226,2.5025E+14,250250406001025!!,466.4061108,233.2030554,0.990356725
4389,2,25,25,40600,1026,606226,2.5025E+14,250250406001026!!,910.0959681,455.0479841,1
4390,2,25,25,40600,1027,606226,2.5025E+14,250250406001027!!,976.5988933,488.2994467,0.889120677
4391,2,25,25,40600,1028,606226,2.5025E+14,250250406001028!!,2240.955878,1120.477939,0.633391681
4392,2,25,25,40600,1029,606226,2.5025E+14,250250406001029!!,595.4398909,297.7199455,0.999956415
4393,2,25,25,40600,1030,606226,2.5025E+14,250250406001030!!,46.44844746,23.22422373,0.062420882
4394,2,25,25,40600,1031,606226,2.5025E+14,250250406001031!!,853.6969654,426.8484827,0.385998057
4395,2,25,25,40600,1031,607981,2.5025E+14,250250406001031!!,2.901510125,1.450755062,0.001311914
4396,2,25,25,40600,1032,606226,2.5025E+14,250250406001032!!,430.3396458,215.1698229,0.886976747
4397,2,25,25,40600,1032,607981,2.5025E+14,250250406001032!!,195.7897412,97.8948706,0.40354392
4398,2,25,25,40600,1033,606226,2.5025E+14,250250406001033!!,232.8752416,116.4376208,1
4399,2,25,25,40600,1034,606226,2.5025E+14,250250406001034!!,204.4729538,102.2364769,0.999907072
4400,2,25,25,40600,1035,606226,2.5025E+14,250250406001035!!,1508.399111,754.1995554,0.707333278
4401,2,25,25,40600,1036,606226,2.5025E+14,250250406001036!!,138.7397463,69.36987315,0.999754557
4402,2,25,25,40600,1037,606226,2.5025E+14,250250406001037!!,421.2888815,210.6444407,0.884820626
4403,2,25,25,40600,1038,606226,2.5025E+14,250250406001038!!,310.432964,155.216482,0.97770987
4404,2,25,25,40600,1039,606226,2.5025E+14,250250406001039!!,464.1799012,232.0899506,0.995436697
4405,2,25,25,40600,1040,606226,2.5025E+14,250250406001040!!,168.8304316,84.41521581,1
4406,2,25,25,40600,1040,607981,2.5025E+14,250250406001040!!,73.57808854,36.78904427,0.450873037
4407,2,25,25,40600,1041,606226,2.5025E+14,250250406001041!!,1050.23021,525.1151051,1
4408,2,25,25,40600,1042,606226,2.5025E+14,250250406001042!!,1500.5224,750.2611998,0.995877229
4409,2,25,25,40600,1043,606226,2.5025E+14,250250406001043!!,3796.173279,1898.086639,0.740731684
4410,2,25,25,40600,1044,606226,2.5025E+14,250250406001044!!,1243.193014,621.5965071,1
4411,2,25,25,40600,1045,606226,2.5025E+14,250250406001045!!,156.0441105,78.02205525,0.999997552
4412,2,25,25,40600,1046,606226,2.5025E+14,250250406001046!!,194.1145644,97.05728218,0.087627069
4413,2,25,25,40600,1047,606226,2.5025E+14,250250406001047!!,240.9854769,120.4927385,0.37350626
4414,2,25,25,40600,1048,606226,2.5025E+14,250250406001048!!,50.92827036,25.46413518,1
4415,2,25,25,40600,1049,606226,2.5025E+14,250250406001049!!,546.4110134,273.2055067,1
4416,2,25,25,40600,1050,606226,2.5025E+14,250250406001050!!,438.8973103,219.4486551,1
4417,2,25,25,40600,1051,606226,2.5025E+14,250250406001051!!,101.2167175,50.60835873,0.999817831
4418,2,25,25,40600,1052,606226,2.5025E+14,250250406001052!!,818.6760843,409.3380422,1
4419,2,25,25,40600,1053,606226,2.5025E+14,250250406001053!!,314.6044929,157.3022465,0.999950147
4420,2,25,25,40600,2000,606226,2.5025E+14,250250406002000!!,398.8823626,199.4411813,1
4421,2,25,25,40600,2001,606226,2.5025E+14,250250406002001!!,313.6056575,156.8028288,0.991841295
4422,2,25,25,40600,2002,606226,2.5025E+14,250250406002002!!,1606.232868,803.1164339,1
4423,2,25,25,40600,2003,606226,2.5025E+14,250250406002003!!,532.4038242,266.2019121,0.990286931
4424,2,25,25,40600,2004,606226,2.5025E+14,250250406002004!!,453.8787096,226.9393548,0.999372623
4425,2,25,25,40600,2005,606226,2.5025E+14,250250406002005!!,874.4779273,437.2389636,0.996924328
4426,2,25,25,40600,2006,606226,2.5025E+14,250250406002006!!,569.7051085,284.8525542,0.999919665
4427,2,25,25,40600,2007,606226,2.5025E+14,250250406002007!!,300.0714271,150.0357135,1
4428,2,25,25,40600,2008,606226,2.5025E+14,250250406002008!!,161.4142927,80.70714633,1
4429,2,25,25,40600,2009,606226,2.5025E+14,250250406002009!!,701.5226376,350.7613188,0.999951414
4430,2,25,25,40600,2010,606226,2.5025E+14,250250406002010!!,556.0883903,278.0441952,0.936366358
4431,2,25,25,40600,2011,606226,2.5025E+14,250250406002011!!,354.1934199,177.0967099,1
4432,2,25,25,40600,2012,606226,2.5025E+14,250250406002012!!,542.671016,271.335508,1
4433,2,25,25,40801,3005,606226,2.5025E+14,250250408013005!!,425.2926062,212.6463031,0.696961346
4434,2,25,25,40801,3006,606226,2.5025E+14,250250408013006!!,292.321127,146.1605635,0.751415731
4435,2,25,25,40801,3007,606226,2.5025E+14,250250408013007!!,169.948191,84.97409552,0.20619396
4436,2,25,25,40801,3012,606226,2.5025E+14,250250408013012!!,24.22666558,12.11333279,0.976529492
4437,2,25,25,40801,3013,606226,2.5025E+14,250250408013013!!,390.796636,195.398318,0.211018444
4438,2,25,25,40801,3014,606226,2.5025E+14,250250408013014!!,499.003272,249.501636,0.810879861
4439,2,25,25,40801,3016,606226,2.5025E+14,250250408013016!!,68.25379343,34.12689671,0.381223166
4440,2,25,25,40801,3022,606226,2.5025E+14,250250408013022!!,205.9169628,102.9584814,0.853705826
4441,2,25,25,50101,1001,611983,2.50251E+14,250250501011001!!,561.6813431,280.8406715,0.934126465
4442,2,25,25,50101,1002,611983,2.50251E+14,250250501011002!!,154.7327632,77.36638162,0.211904454
4443,2,25,25,50101,1004,611983,2.50251E+14,250250501011004!!,61.30010825,30.65005412,0.101846816
4444,2,25,25,50101,2000,611983,2.50251E+14,250250501012000!!,587.2823412,293.6411706,1
4445,2,25,25,50101,2001,611983,2.50251E+14,250250501012001!!,572.6379929,286.3189965,0.31154087
4446,2,25,25,50101,2002,611983,2.50251E+14,250250501012002!!,510.1058939,255.0529469,0.999974103
4447,2,25,25,50101,2003,611983,2.50251E+14,250250501012003!!,401.4871804,200.7435902,0.914286804
4448,2,25,25,50101,2004,611983,2.50251E+14,250250501012004!!,140.4280794,70.21403972,0.277323443
4449,2,25,25,50101,2005,606476,2.50251E+14,250250501012005!!,143.2399332,71.61996661,0.88570731
4450,2,25,25,50101,2006,606476,2.50251E+14,250250501012006!!,215.1546487,107.5773244,0.177228225
4451,2,25,25,50101,3002,606476,2.50251E+14,250250501013002!!,218.5686426,109.2843213,0.650509134
4452,2,25,25,50101,3003,606476,2.50251E+14,250250501013003!!,84.06819039,42.0340952,0.090084062
4453,2,25,25,50101,3004,606476,2.50251E+14,250250501013004!!,358.1874956,179.0937478,0.878171001
4454,2,25,25,50101,3005,606476,2.50251E+14,250250501013005!!,472.8847617,236.4423808,0.926423094
4455,2,25,25,50101,3006,606476,2.50251E+14,250250501013006!!,19.0011575,9.500578752,0.048994999
4456,2,25,25,50200,1000,606476,2.50251E+14,250250502001000!!,528.2491964,264.1245982,0.567175128
4457,2,25,25,50200,1001,606476,2.50251E+14,250250502001001!!,308.9543288,154.4771644,1
4458,2,25,25,50200,1002,606476,2.50251E+14,250250502001002!!,702.3017507,351.1508754,1
4459,2,25,25,50200,1003,606476,2.50251E+14,250250502001003!!,541.6264868,270.8132434,1
4460,2,25,25,50200,1004,606476,2.50251E+14,250250502001004!!,437.1204269,218.5602134,0.92121704
4461,2,25,25,50200,1005,606476,2.50251E+14,250250502001005!!,585.0260001,292.5130001,0.999676861
4462,2,25,25,50200,1006,606476,2.50251E+14,250250502001006!!,615.5149811,307.7574905,1
4463,2,25,25,50200,2000,606476,2.50251E+14,250250502002000!!,1020.6194,510.3096999,1
4464,2,25,25,50200,2001,606476,2.50251E+14,250250502002001!!,852.7497119,426.374856,0.999986871
4465,2,25,25,50200,2002,606476,2.50251E+14,250250502002002!!,527.4567552,263.7283776,1
4466,2,25,25,50200,2003,606476,2.50251E+14,250250502002003!!,734.5271529,367.2635764,0.9999992
4467,2,25,25,50200,2004,606476,2.50251E+14,250250502002004!!,841.7911137,420.8955569,0.916010236
4468,2,25,25,50200,3000,606476,2.50251E+14,250250502003000!!,11.87068446,5.93534223,0.035992496
4469,2,25,25,50200,3001,606476,2.50251E+14,250250502003001!!,642.0636198,321.0318099,0.878844624
4470,2,25,25,50200,4000,606476,2.50251E+14,250250502004000!!,338.9378531,169.4689265,0.346570615
4471,2,25,25,50200,4001,606476,2.50251E+14,250250502004001!!,438.4482819,219.2241409,1
4472,2,25,25,50200,4002,606476,2.50251E+14,250250502004002!!,164.459823,82.2299115,0.292302182
4473,2,25,25,50300,1000,606476,2.50251E+14,250250503001000!!,584.0349482,292.0174741,0.618056286
4474,2,25,25,50300,1001,606476,2.50251E+14,250250503001001!!,120.8221248,60.4110624,0.638743557
4475,2,25,25,50300,1003,606476,2.50251E+14,250250503001003!!,963.1866474,481.5933237,1
4476,2,25,25,50300,1004,606476,2.50251E+14,250250503001004!!,192.7570895,96.37854476,1
4477,2,25,25,50300,1005,606476,2.50251E+14,250250503001005!!,70.65590565,35.32795282,0.156219666
4478,2,25,25,50300,1006,606476,2.50251E+14,250250503001006!!,3310.823173,1655.411586,0.943692184
4479,2,25,25,50300,1007,606476,2.50251E+14,250250503001007!!,238.2731221,119.136561,0.999998128
4480,2,25,25,50300,1008,606476,2.50251E+14,250250503001008!!,303.0627488,151.5313744,0.999998525
4481,2,25,25,50300,1009,606476,2.50251E+14,250250503001009!!,232.7475164,116.3737582,0.999984551
4482,2,25,25,50300,1010,606476,2.50251E+14,250250503001010!!,578.723049,289.3615245,1
4483,2,25,25,50300,1011,606476,2.50251E+14,250250503001011!!,193.7302298,96.86511492,0.532501362
4484,2,25,25,50300,1012,606476,2.50251E+14,250250503001012!!,132.7703146,66.38515728,0.802695962
4485,2,25,25,50300,1013,606476,2.50251E+14,250250503001013!!,402.3525327,201.1762663,0.7368784
4486,2,25,25,50300,1014,606476,2.50251E+14,250250503001014!!,171.460492,85.73024601,0.529575499
4487,2,25,25,50300,1015,606476,2.50251E+14,250250503001015!!,66.62545913,33.31272956,0.29603584
4488,2,25,25,50300,1016,606476,2.50251E+14,250250503001016!!,59.66706979,29.8335349,0.764947435
4489,2,25,25,50300,1017,606476,2.50251E+14,250250503001017!!,112.7692755,56.38463774,0.235763529
4490,2,25,25,50300,2000,606476,2.50251E+14,250250503002000!!,168.7896963,84.39484816,0.999607451
4491,2,25,25,50300,2001,606476,2.50251E+14,250250503002001!!,555.5099763,277.7549882,1
4492,2,25,25,50300,2002,606476,2.50251E+14,250250503002002!!,96.16241229,48.08120615,0.297151827
4493,2,25,25,50300,2003,606476,2.50251E+14,250250503002003!!,47.86630476,23.93315238,0.304361051
4494,2,25,25,50300,2004,606476,2.50251E+14,250250503002004!!,839.9373608,419.9686804,0.796566375
4495,2,25,25,50300,2005,606476,2.50251E+14,250250503002005!!,190.1482676,95.07413379,0.665943002
4496,2,25,25,50300,2006,606476,2.50251E+14,250250503002006!!,96.65724016,48.32862008,0.999034871
4497,2,25,25,50300,3000,606476,2.50251E+14,250250503003000!!,71.04944352,35.52472176,0.245143628
4498,2,25,25,50300,3001,606476,2.50251E+14,250250503003001!!,1598.995736,799.4978681,1
4499,2,25,25,50300,3002,606476,2.50251E+14,250250503003002!!,334.8766317,167.4383159,1
4500,2,25,25,50300,3003,606476,2.50251E+14,250250503003003!!,683.4671681,341.733584,0.99958875
4501,2,25,25,50300,3004,606476,2.50251E+14,250250503003004!!,815.5734253,407.7867126,1
4502,2,25,25,50300,3005,606476,2.50251E+14,250250503003005!!,16.75707271,8.378536353,1
4503,2,25,25,50300,3006,606476,2.50251E+14,250250503003006!!,2.20744702,1.10372351,0.005424518
4504,2,25,25,50400,1000,606476,2.50251E+14,250250504001000!!,576.9688692,288.4844346,1
4505,2,25,25,50400,1001,606476,2.50251E+14,250250504001001!!,319.1949687,159.5974843,1
4506,2,25,25,50400,1002,606476,2.50251E+14,250250504001002!!,242.6204516,121.3102258,1
4507,2,25,25,50400,1003,606476,2.50251E+14,250250504001003!!,178.4853285,89.24266425,0.998488124
4508,2,25,25,50400,1004,606476,2.50251E+14,250250504001004!!,316.6861483,158.3430741,0.998464275
4509,2,25,25,50400,1005,606476,2.50251E+14,250250504001005!!,846.3374315,423.1687158,1
4510,2,25,25,50400,1006,606476,2.50251E+14,250250504001006!!,678.7693011,339.3846506,0.999969874
4511,2,25,25,50400,2000,606476,2.50251E+14,250250504002000!!,310.7564787,155.3782394,0.999983239
4512,2,25,25,50400,2002,606476,2.50251E+14,250250504002002!!,590.4764049,295.2382024,1
4513,2,25,25,50400,2003,606476,2.50251E+14,250250504002003!!,1193.672113,596.8360564,1
4514,2,25,25,50400,2004,606476,2.50251E+14,250250504002004!!,750.3371424,375.1685712,0.999967764
4515,2,25,25,50400,2005,606476,2.50251E+14,250250504002005!!,342.8748596,171.4374298,0.877673692
4516,2,25,25,50400,2006,606476,2.50251E+14,250250504002006!!,254.5480005,127.2740003,0.974975315
4517,2,25,25,50500,1000,606476,2.50251E+14,250250505001000!!,476.5172037,238.2586018,0.89133551
4518,2,25,25,50500,1001,606476,2.50251E+14,250250505001001!!,678.1861206,339.0930603,0.999791787
4519,2,25,25,50500,1002,606476,2.50251E+14,250250505001002!!,612.1488569,306.0744284,0.999992471
4520,2,25,25,50500,1003,606476,2.50251E+14,250250505001003!!,528.3677714,264.1838857,0.974736076
4521,2,25,25,50500,1004,606476,2.50251E+14,250250505001004!!,481.0196337,240.5098169,0.985555212
4522,2,25,25,50500,1005,606476,2.50251E+14,250250505001005!!,868.7330426,434.3665213,1
4523,2,25,25,50500,1006,606476,2.50251E+14,250250505001006!!,363.4188014,181.7094007,1
4524,2,25,25,50500,1007,606476,2.50251E+14,250250505001007!!,328.9312559,164.465628,0.999930363
4525,2,25,25,50500,1008,606476,2.50251E+14,250250505001008!!,434.0145827,217.0072913,0.62752449
4526,2,25,25,50500,2000,606476,2.50251E+14,250250505002000!!,1884.953738,942.4768689,0.32333281
4527,2,25,25,50500,2001,606476,2.50251E+14,250250505002001!!,173.590764,86.79538199,0.276928409
4528,2,25,25,50600,1000,606476,2.50251E+14,250250506001000!!,667.42329,333.711645,1
4529,2,25,25,50600,1001,606476,2.50251E+14,250250506001001!!,555.6641557,277.8320778,0.733081461
4530,2,25,25,50600,1002,606476,2.50251E+14,250250506001002!!,341.1251716,170.5625858,0.363041678
4531,2,25,25,50600,1003,606476,2.50251E+14,250250506001003!!,657.8139362,328.9069681,0.98571946
4532,2,25,25,50600,1004,606476,2.50251E+14,250250506001004!!,978.6794004,489.3397002,0.760507696
4533,2,25,25,50600,1005,606476,2.50251E+14,250250506001005!!,696.8169589,348.4084795,1
4534,2,25,25,50600,1006,606476,2.50251E+14,250250506001006!!,173.8673253,86.93366265,1
4535,2,25,25,50600,1007,606476,2.50251E+14,250250506001007!!,720.2567932,360.1283966,0.999947627
4536,2,25,25,50600,2000,606476,2.50251E+14,250250506002000!!,3338.005363,1669.002681,0.999988366
4537,2,25,25,50600,2001,606476,2.50251E+14,250250506002001!!,233.2599431,116.6299715,0.999503525
4538,2,25,25,50600,2002,606476,2.50251E+14,250250506002002!!,298.5959884,149.2979942,0.999980019
4539,2,25,25,50600,2003,606476,2.50251E+14,250250506002003!!,519.2281017,259.6140509,0.999999704
4540,2,25,25,50600,2004,606476,2.50251E+14,250250506002004!!,561.9547113,280.9773557,1
4541,2,25,25,50600,2005,606476,2.50251E+14,250250506002005!!,17.27018691,8.635093453,0.999687497
4542,2,25,25,50600,2006,606476,2.50251E+14,250250506002006!!,417.3663348,208.6831674,1
4543,2,25,25,50600,2007,606476,2.50251E+14,250250506002007!!,356.0010174,178.0005087,0.999392126
4544,2,25,25,50700,1000,606476,2.50251E+14,250250507001000!!,676.2515616,338.1257808,1
4545,2,25,25,50700,1001,606476,2.50251E+14,250250507001001!!,600.9176475,300.4588237,1
4546,2,25,25,50700,1002,606476,2.50251E+14,250250507001002!!,519.6633805,259.8316903,1
4547,2,25,25,50700,1003,606476,2.50251E+14,250250507001003!!,749.2981485,374.6490742,1
4548,2,25,25,50700,1004,606476,2.50251E+14,250250507001004!!,669.3271082,334.6635541,0.999979962
4549,2,25,25,50700,1005,606476,2.50251E+14,250250507001005!!,533.0618165,266.5309083,0.999972403
4550,2,25,25,50700,1006,606476,2.50251E+14,250250507001006!!,229.5955935,114.7977967,1
4551,2,25,25,50700,2000,606476,2.50251E+14,250250507002000!!,466.8761794,233.4380897,1
4552,2,25,25,50700,2001,606476,2.50251E+14,250250507002001!!,512.2635874,256.1317937,1
4553,2,25,25,50700,2002,606476,2.50251E+14,250250507002002!!,525.0800526,262.5400263,1
4554,2,25,25,50700,2003,606476,2.50251E+14,250250507002003!!,518.8996837,259.4498419,1
4555,2,25,25,50700,2004,606476,2.50251E+14,250250507002004!!,598.2558594,299.1279297,0.885680663
4556,2,25,25,50700,2005,606476,2.50251E+14,250250507002005!!,465.4245996,232.7122998,1
4557,2,25,25,50700,3002,606476,2.50251E+14,250250507003002!!,1448.555839,724.2779196,0.498273249
