OID_,FREQUENCY,tip_id,geoid,county,state,tract,blkgrp,Shape_Length,Length_Freq,area_fraction,OBJECTID,geoid_1,shape_Length_1
659,2,Cambridge,250173530002,17,25,353000,2,3525.460678298981748,1762.730339149489964,0.993253980944065,2442,250173530002,1774.702516141996739
660,2,Cambridge,250173530003,17,25,353000,3,2718.081850167419361,1359.040925083709908,0.999978246908731,2443,250173530003,1359.070489068100642
661,2,Cambridge,250173530004,17,25,353000,4,3409.344008807714999,1704.672004403854999,0.482718439507908,2444,250173530004,3531.400221921549928
662,2,Cambridge,250173531011,17,25,353101,1,7501.706127634677614,3750.853063817340171,0.999970348418931,2445,250173531011,3750.964285838949763
663,2,Cambridge,250173531012,17,25,353101,2,8639.174486319900097,4319.587243159950049,0.948556755345035,2446,250173531012,4553.852174705893049
664,2,Cambridge,250173531021,17,25,353102,1,1877.503033008947568,938.751516504475035,0.157974184760709,2447,250173531021,5942.436214666650812
665,2,Cambridge,250173531022,17,25,353102,2,1629.819026939519517,814.909513469759986,0.081441048609709,2448,250173531022,10006.127467428152158
666,2,Cambridge,250173532001,17,25,353200,1,7538.259026838013597,3769.129513419004979,0.882964398419928,2450,250173532001,4268.721955453569535
667,2,Cambridge,250173532002,17,25,353200,2,2295.547915991072387,1147.773957995535056,0.346833962941989,2451,250173532002,3309.289402513080404
668,2,Cambridge,250173532003,17,25,353200,3,6905.447040512442982,3452.723520256220127,0.896514799361310,2452,250173532003,3851.273311624070629
669,2,Cambridge,250173533001,17,25,353300,1,3178.007922980605144,1589.003961490305073,0.782638913529946,2453,250173533001,2030.315556791578047
670,2,Cambridge,250173533002,17,25,353300,2,4615.017718899356623,2307.508859449680131,0.906997626186428,2454,250173533002,2544.117859659524129
671,2,Cambridge,250173533003,17,25,353300,3,10264.407445062566694,5132.203722531299718,0.889671541309067,2455,250173533003,5768.649983992688249
672,2,Cambridge,250173534001,17,25,353400,1,2414.169671743569324,1207.084835871784890,0.327750910106644,2456,250173534001,3682.933589655065134
673,2,Cambridge,250173534002,17,25,353400,2,3282.456060953208180,1641.228030476604999,0.580500573871052,2457,250173534002,2827.263407393576927
674,2,Cambridge,250173535001,17,25,353500,1,1775.039960913419009,887.519980456709959,0.513524813699040,2458,250173535001,1728.290350886247097
675,2,Cambridge,250173535002,17,25,353500,2,517.311758998004507,258.655879499002481,0.091970886153192,2459,250173535002,2812.366938252270302
676,2,Cambridge,250173536001,17,25,353600,1,21.731787484623762,10.865893742311901,0.003832649786748,2460,250173536001,2835.086518962188620
677,2,Cambridge,250173536005,17,25,353600,5,3991.638564382776167,1995.819282191389902,0.510719649101271,2464,250173536005,3907.856855915952565
678,2,Cambridge,250173537002,17,25,353700,2,697.927029907645533,348.963514953822994,0.153942946596907,2466,250173537002,2266.836660386721633
679,2,Cambridge,250173537003,17,25,353700,3,3762.258158683756847,1881.129079341880015,0.934402008889925,2467,250173537003,2013.190320060065915
680,2,Cambridge,250173537004,17,25,353700,4,2809.863886710531006,1404.931943355265048,0.999951059651333,2468,250173537004,1405.000704579629428
681,2,Cambridge,250173537005,17,25,353700,5,3658.737329272303214,1829.368664636150015,0.960001732882409,2469,250173537005,1905.588919244407862
682,2,Cambridge,250173538001,17,25,353800,1,38.659345865950783,19.329672932975399,0.015797812314367,2470,250173538001,1223.566437448807392
683,2,Cambridge,250173538002,17,25,353800,2,39.856329550798399,19.928164775399200,0.017856283897901,2471,250173538002,1116.030910425947013
684,2,Cambridge,250173538003,17,25,353800,3,3233.273691618767771,1616.636845809385022,0.715948228809745,2472,250173538003,2258.035959523258498
685,2,Cambridge,250173538004,17,25,353800,4,928.280520799939836,464.140260399969975,0.502203085875765,2473,250173538004,924.208300294651508
686,2,Cambridge,250173539001,17,25,353900,1,3832.844528034056566,1916.422264017030102,0.860335421799987,2474,250173539001,2227.529188566370067
687,2,Cambridge,250173539002,17,25,353900,2,908.966588152825125,454.483294076412506,0.140133614471928,2475,250173539002,3243.213955402948159
688,2,Cambridge,250173539003,17,25,353900,3,4720.134597125508662,2360.067298562754786,0.996497682737551,2476,250173539003,2368.362053867740997
689,2,Cambridge,250173540002,17,25,354000,2,220.491405598518327,110.245702799259007,0.039400994256732,2478,250173540002,2798.043675774093117
690,2,Cambridge,250173540003,17,25,354000,3,7769.408982226805165,3884.704491113404856,0.981245425633579,2479,250173540003,3958.952968983364826
691,2,Cambridge,250173541001,17,25,354100,1,446.018556345086097,223.009278172542992,0.436102595963765,2480,250173541001,511.368838976304687
692,2,Cambridge,250173541002,17,25,354100,2,3709.172312612143287,1854.586156306070052,0.417318853368095,2481,250173541002,4444.050733241702801
693,2,Cambridge,250173541003,17,25,354100,3,2507.071595118738514,1253.535797559369939,0.395759929254048,2482,250173541003,3167.414649386329984
694,2,Cambridge,250173541004,17,25,354100,4,8308.016923840199524,4154.008461920099762,0.990644004993431,2483,250173541004,4193.240398146504958
695,2,Cambridge,250173542001,17,25,354200,1,1528.371720188042900,764.185860094019972,0.123138886853460,2484,250173542001,6205.885724819270763
696,2,Cambridge,250173542003,17,25,354200,3,2391.173764909037345,1195.586882454520037,0.267409375947015,2486,250173542003,4470.998364288526318
697,2,Cambridge,250173543002,17,25,354300,2,2984.631344291387450,1492.315672145695089,0.378866388022633,2488,250173543002,3938.896981424893511
698,2,Cambridge,250173543003,17,25,354300,3,1171.011873735204972,585.505936867599985,0.049034666849701,2489,250173543003,11940.652898943255423
699,2,Cambridge,250173544001,17,25,354400,1,5198.003297732301689,2599.001648866149935,1.000000000000000,2490,250173544001,2598.981803259804110
700,2,Cambridge,250173544002,17,25,354400,2,5290.671458519193948,2645.335729259595155,0.999906720006330,2491,250173544002,2645.582509179314911
701,2,Cambridge,250173545002,17,25,354500,2,2452.450889990751875,1226.225444995375028,0.291956986344164,2493,250173545002,4200.020901537483951
702,2,Cambridge,250173546001,17,25,354600,1,8024.002046650737611,4012.001023325370170,0.919272654884041,2495,250173546001,4364.321077114443142
703,2,Cambridge,250173546002,17,25,354600,2,4037.980413447023693,2018.990206723510028,0.999994973916489,2496,250173546002,2019.000354387902007
704,2,Cambridge,250173546003,17,25,354600,3,10738.778060025935702,5369.389030012949661,0.976911049081771,2497,250173546003,5496.292661506701734
705,2,Cambridge,250173546004,17,25,354600,4,5251.756502456912131,2625.878251228455156,0.279451515103169,2498,250173546004,9396.543261749820886
706,2,Cambridge,250173547001,17,25,354700,1,5.564294163372551,2.782147081686275,0.000625821371217,2499,250173547001,4445.592959340602647
707,2,Cambridge,250173547002,17,25,354700,2,3764.011519632676482,1882.005759816340060,0.551335103982650,2500,250173547002,3413.542410453094362
708,2,Cambridge,250173548001,17,25,354800,1,1009.161675390222513,504.580837695110006,0.161841066303513,2501,250173548001,3117.755272007600979
709,2,Cambridge,250173548002,17,25,354800,2,2943.703752762540262,1471.851876381269904,0.527498835120504,2502,250173548002,2790.246685653877648
710,2,Cambridge,250173549001,17,25,354900,1,3216.550773387376466,1608.275386693690052,0.584197845641094,2503,250173549001,2752.963569950825331
711,2,Cambridge,250173549002,17,25,354900,2,3019.308994136535603,1509.654497068270075,0.544596982422066,2504,250173549002,2772.058138027430687
712,2,Cambridge,250173549003,17,25,354900,3,1248.253487016634153,624.126743508315030,0.051705004674684,2505,250173549003,12070.915522301642341
713,2,Cambridge,250250001001,25,25,100,1,50.863616509301984,25.431808254650999,0.000978848343470,3775,250250001001,25981.356993971341581
714,2,Cambridge,250250008031,25,25,803,1,218.059331627399018,109.029665813699495,0.005362359767157,3833,250250008031,20332.404118327071046
715,2,Cambridge,250250008032,25,25,803,2,130.366679999186516,65.183339999593500,0.022823269749614,3834,250250008032,2856.003575065997211
716,2,Cambridge,250250203011,25,25,20301,1,1890.093868975481882,945.046934487740032,0.140742957914987,3884,250250203011,6714.701385333814869
717,2,Cambridge,250250203032,25,25,20303,2,167.987148020840692,83.993574010420502,0.005334762403979,3888,250250203032,15744.576355972680176
718,2,Cambridge,250250404012,25,25,40401,2,408.078422394373547,204.039211197187001,0.014171296187739,3912,250250404012,14398.062710292015254
719,2,Cambridge,250250406001,25,25,40600,1,523.818954337001287,261.909477168500473,0.008944750431304,3913,250250406001,29280.803213009192405
720,2,Cambridge,250259815011,25,25,981501,1,2071.183482272339461,1035.591741136169958,0.025766550287094,4415,250259815011,40191.322842890440370
721,2,Medford-Malden,250173395001,17,25,339500,1,1169.672023801885643,584.836011900944982,0.073213922079876,2238,250173395001,7988.043739316267420
722,2,Medford-Malden,250173395002,17,25,339500,2,1549.583863052132074,774.791931526065014,0.126933472358358,2239,250173395002,6103.921346598575838
723,2,Medford-Malden,250173396001,17,25,339600,1,4535.574235556408894,2267.787117778204902,0.778907399374400,2242,250173396001,2911.497720524461329
724,2,Medford-Malden,250173396002,17,25,339600,2,5027.681466027881470,2513.840733013939825,1.000000000000000,2243,250173396002,2513.828552790259891
725,2,Medford-Malden,250173396003,17,25,339600,3,3335.828085325635584,1667.914042662820066,0.925831439902030,2244,250173396003,1801.531003137370817
726,2,Medford-Malden,250173396004,17,25,339600,4,4447.109895289092492,2223.554947644544882,0.946019199198054,2245,250173396004,2350.433214811559992
727,2,Medford-Malden,250173396005,17,25,339600,5,3646.710605814258088,1823.355302907129953,0.758719719685281,2246,250173396005,2403.200095634075751
728,2,Medford-Malden,250173396006,17,25,339600,6,649.717243234897296,324.858621617448478,0.184991546701867,2247,250173396006,1756.072790401557768
729,2,Medford-Malden,250173397001,17,25,339700,1,8190.088241827781530,4095.044120913889856,0.235411174465392,2248,250173397001,17395.283508582571812
730,2,Medford-Malden,250173397002,17,25,339700,2,6441.153826992222093,3220.576913496110137,0.539436293287830,2249,250173397002,5970.263687426177057
731,2,Medford-Malden,250173397003,17,25,339700,3,4496.058860433673544,2248.029430216834953,0.999467818941327,2250,250173397003,2249.226425917371216
732,2,Medford-Malden,250173397004,17,25,339700,4,2905.883226921949699,1452.941613460975077,0.700202797336676,2251,250173397004,2075.029718515055720
733,2,Medford-Malden,250173398011,17,25,339801,1,172.065274905957210,86.032637452978506,0.007766051419094,2252,250173398011,11078.041183380842995
734,2,Medford-Malden,250173398021,17,25,339802,1,1407.001662577864181,703.500831288930044,0.068651671408906,2256,250173398021,10247.395538248587400
735,2,Medford-Malden,250173398022,17,25,339802,2,15247.068383006619115,7623.534191503299553,0.467452373053233,2257,250173398022,16308.686469402377043
736,2,Medford-Malden,250173412002,17,25,341200,2,426.823147192992337,213.411573596495998,0.085318684571334,2282,250173412002,2501.346272141194731
737,2,Medford-Malden,250173412003,17,25,341200,3,3991.338419730346686,1995.669209865174935,0.706007468152400,2283,250173412003,2826.697025015575491
738,2,Medford-Malden,250173412004,17,25,341200,4,688.325229675037690,344.162614837519016,0.138821654900301,2284,250173412004,2479.170955602636241
739,2,Medford-Malden,250173413002,17,25,341300,2,7255.219762856329908,3627.609881428164954,0.302404455581194,2288,250173413002,11995.887674525938564
740,2,Medford-Malden,250173414001,17,25,341400,1,221.235746179481509,110.617873089740996,0.040946053985438,2290,250173414001,2701.551488431093730
741,2,Medford-Malden,250173414002,17,25,341400,2,1350.194278011465258,675.097139005735016,0.343098629450220,2291,250173414002,1967.647437378309633
742,2,Medford-Malden,250173414003,17,25,341400,3,2109.367343690372309,1054.683671845185017,0.195615833440300,2292,250173414003,5391.606871981920449
743,2,Medford-Malden,250173414004,17,25,341400,4,7386.228438062424175,3693.114219031209814,0.919402445309039,2293,250173414004,4016.863602956635532
744,2,Medford-Malden,250173414005,17,25,341400,5,7736.746947397622534,3868.373473698809903,0.949373211778792,2294,250173414005,4074.660445127617550
745,2,Medford-Malden,250173423004,17,25,342300,4,1812.385789762415016,906.192894881210009,0.262755577882459,2340,250173423004,3448.805548427158101
746,2,Medford-Malden,250173424003,17,25,342400,3,293.825908089334121,146.912954044667003,0.014819510338554,2343,250173424003,9913.482341077058663
747,2,Medford-Malden,250173504001,17,25,350400,1,852.600813301741141,426.300406650870514,0.229401418780479,2367,250173504001,1858.316347462569865
748,2,S12114,250214153002,21,25,415300,2,22974.498300809595094,11487.249150404799366,0.169819568028339,3149,250214153002,67643.848608117143158
749,2,S12114,250214161021,21,25,416102,1,42111.037162580410950,21055.518581290198199,0.391885915217128,3154,250214161021,53728.694407463488460
750,2,S12114,250214161022,21,25,416102,2,14450.118493580779614,7225.059246790399811,0.575653823199187,3155,250214161022,12551.048834588242244
751,2,S12114,250214162001,21,25,416200,1,11444.615014917348162,5722.307507458650434,0.957950254892358,3156,250214162001,5973.491293764154761
752,2,S12114,250214162002,21,25,416200,2,4476.320241108443952,2238.160120554220157,0.619877444788370,3157,250214162002,3610.649394282029789
753,2,S12114,250214162004,21,25,416200,4,2102.229583743456715,1051.114791871729949,0.121924185016258,3159,250214162004,8621.052432965374464
754,2,S12114,250214162005,21,25,416200,5,11942.608001555165174,5971.304000777599867,0.718155479717378,3160,250214162005,8314.778859763822766
755,2,S12114,250214162006,21,25,416200,6,11543.303353849800260,5771.651676924900130,0.598563056540831,3161,250214162006,9642.512370008238577
756,2,S12114,250214162007,21,25,416200,7,15129.149431935711618,7564.574715967850352,0.666405418537495,3162,250214162007,11351.310336835536873
757,2,S12114,250214163001,21,25,416300,1,8327.675908684017486,4163.837954342009652,0.265080757179730,3163,250214163001,15707.809192346816417
758,2,S12114,250214163002,21,25,416300,2,4803.703150396666388,2401.851575198335013,0.640480671791535,3164,250214163002,3750.076592444145717
759,2,S12114,250214163003,21,25,416300,3,4532.604139960364591,2266.302069980180022,0.519995740366333,3165,250214163003,4358.308913037610182
760,2,S12114,250214163004,21,25,416300,4,3316.673246265222588,1658.336623132609930,0.289008052845849,3166,250214163004,5738.029119960656317
761,2,S12114,250214163005,21,25,416300,5,7735.284967320993019,3867.642483660495145,0.613490047978373,3167,250214163005,6304.327994244565161
762,2,S12114,250214164007,21,25,416400,7,1152.053839012093022,576.026919506045033,0.032539353670596,3174,250214164007,17702.469610715193994
763,2,S12114,250250921015,25,25,92101,5,85.434989893316143,42.717494946658050,0.011300493973412,4129,250250921015,3780.144040354576646
764,2,S12114,250251002001,25,25,100200,1,59.379091397288221,29.689545698644100,0.012581838375807,4150,250251002001,2359.714440119641495
765,2,S12114,250251002002,25,25,100200,2,1369.095857512648536,684.547928756324950,0.353997857243100,4151,250251002002,1933.762916215126097
766,2,S12114,250251003001,25,25,100300,1,2138.709154860683611,1069.354577430339987,0.370488488401490,4153,250251003001,2886.336852311329949
767,2,S12114,250251003002,25,25,100300,2,3263.664227381777891,1631.832113690890083,0.999667484371533,4154,250251003002,1632.374903857937852
768,2,S12114,250251003003,25,25,100300,3,4100.867290529251477,2050.433645264624829,1.000000000000000,4155,250251003003,2049.251191812416437
769,2,S12114,250251003004,25,25,100300,4,3698.073784629329566,1849.036892314665010,0.925376994630679,4156,250251003004,1998.144435233799413
770,2,S12114,250251004001,25,25,100400,1,3866.618462782143979,1933.309231391069943,0.999237800699205,4157,250251004001,1934.783922343870699
771,2,S12114,250251004002,25,25,100400,2,5505.291492253468277,2752.645746126735048,1.000000000000000,4158,250251004002,2750.079246898607380
772,2,S12114,250251004003,25,25,100400,3,5457.054999028048769,2728.527499514024839,0.998575544667546,4159,250251004003,2732.419709339489600
773,2,S12114,250251004004,25,25,100400,4,5839.933856434798145,2919.966928217399982,0.986590894566479,4160,250251004004,2959.653230430908934
774,2,S12114,250251005001,25,25,100500,1,4354.715675111781820,2177.357837555890001,0.853830155209821,4161,250251005001,2550.106510375972448
775,2,S12114,250251005002,25,25,100500,2,5440.398511918626355,2720.199255959314996,0.899541108503177,4162,250251005002,3023.985485761376822
776,2,S12114,250251005003,25,25,100500,3,3160.666531449602644,1580.333265724799958,0.542735465368811,4163,250251005003,2911.792883575238648
777,2,S12114,250251005004,25,25,100500,4,779.643438382799104,389.821719191399495,0.104086126115201,4164,250251005004,3745.184240596586278
778,2,S12114,250251005005,25,25,100500,5,17.537799999117851,8.768899999558950,0.002752459657012,4165,250251005005,3185.841426310811130
779,2,S12114,250251006013,25,25,100601,3,124.777266653782007,62.388633326890996,0.027994718847988,4168,250251006013,2228.585815262609685
780,2,S12114,250251006014,25,25,100601,4,4233.150342399836518,2116.575171199920078,0.814983679642906,4169,250251006014,2597.076756343538364
781,2,S12114,250251007005,25,25,100700,5,896.494119322338292,448.247059661168976,0.181406713117444,4176,250251007005,2470.950782129943946
782,2,S12114,250251008001,25,25,100800,1,4235.849242185563526,2117.924621092779944,0.999790883743825,4177,250251008001,2118.367606195794451
783,2,S12114,250251008002,25,25,100800,2,3046.327933292989655,1523.163966646495055,0.565132910916691,4178,250251008002,2695.231399947683258
784,2,S12114,250251008003,25,25,100800,3,1995.330629268511302,997.665314634254969,0.391959641033368,4179,250251008003,2545.326636191406578
785,2,S12114,250251008004,25,25,100800,4,6064.716532226528216,3032.358266113265017,0.318920323383072,4180,250251008004,9508.200148382959014
786,2,S12114,250251008005,25,25,100800,5,7253.993452928358238,3626.996726464180028,0.779632934139373,4181,250251008005,4652.185108711423709
787,2,S12114,250251008006,25,25,100800,6,7226.748994069645960,3613.374497034824799,0.999930406707443,4182,250251008006,3613.625981164921086
788,2,S12114,250251009001,25,25,100900,1,6049.077623181668969,3024.538811590834939,0.997742198276135,4183,250251009001,3031.383073519922618
789,2,S12114,250251009002,25,25,100900,2,5054.091221398775815,2527.045610699390181,0.998559739858643,4184,250251009002,2530.690463303797969
790,2,S12114,250251009003,25,25,100900,3,6597.506756607120224,3298.753378303560112,1.000000000000000,4185,250251009003,3287.654312124882381
791,2,S12114,250251009004,25,25,100900,4,6222.151022909971289,3111.075511454985190,0.997068271052407,4186,250251009004,3120.223160016162637
792,2,S12114,250251009005,25,25,100900,5,8042.994568531212281,4021.497284265604776,1.000000000000000,4187,250251009005,4018.157188076638249
793,2,S12114,250251010013,25,25,101001,3,5538.360287069167498,2769.180143534585113,0.988070832363512,4190,250251010013,2802.612983636588524
794,2,S12114,250251010014,25,25,101001,4,7052.553605755657372,3526.276802877830050,1.000000000000000,4191,250251010014,3525.530582050545036
795,2,S12114,250251010015,25,25,101001,5,1730.676784643476140,865.338392321740002,0.401348676765632,4192,250251010015,2156.076355590070307
796,2,S12114,250251010016,25,25,101001,6,3148.354535928497171,1574.177267964249950,0.332660850983031,4193,250251010016,4732.078521751120206
797,2,S12114,250251010021,25,25,101002,1,5677.646423906549899,2838.823211953274949,0.996280179829085,4194,250251010021,2849.422551435555306
798,2,S12114,250251010022,25,25,101002,2,14360.276028213513200,7180.138014106750234,0.977123618018267,4195,250251010022,7348.239139556364535
799,2,S12114,250251010023,25,25,101002,3,11238.289913154490932,5619.144956577250014,0.811275222688516,4196,250251010023,6926.311564102441480
800,2,S12114,250251011021,25,25,101102,1,36.907255705203461,18.453627852601748,0.012121210875662,4200,250251011021,1522.424454280785994
801,2,S12114,250251011023,25,25,101102,3,1931.009364705215148,965.504682352609962,0.319001453450923,4202,250251011023,3026.646656019539023
802,2,S12114,250251011024,25,25,101102,4,85.710181301036684,42.855090650518349,0.017291997665861,4203,250251011024,2478.319247933189672
803,2,S12114,250251402023,25,25,140202,3,45.533567187108211,22.766783593554099,0.003353591814755,4302,250251402023,6788.775990383884164
804,2,S12114,250251402025,25,25,140202,5,127.473032298319936,63.736516149160003,0.015141890929362,4304,250251402025,4209.283797281008447
805,2,S12114,250251404001,25,25,140400,1,1334.508655607432502,667.254327803715000,0.622258936283948,4311,250251404001,1072.309755466874549
806,2,S12114,250251404003,25,25,140400,3,1766.124993810425622,883.062496905214971,0.223083135738930,4313,250251404003,3958.445778432328552
807,2,Salem,250092041011,9,25,204101,1,8297.383212218330300,4148.691606109165150,0.781528188196631,787,250092041011,5308.435023543090210
808,2,Salem,250092041012,9,25,204101,2,7349.984590931455386,3674.992295465729967,0.669460731065499,788,250092041012,5489.481495974671816
809,2,Salem,250092041013,9,25,204101,3,2134.737764786073058,1067.368882393034937,0.190480943730182,789,250092041013,5603.546798387193121
810,2,Salem,250092042002,9,25,204200,2,259.820257759999663,129.910128880000002,0.028205801444186,794,250092042002,4605.794631897517320
811,2,Salem,250092042003,9,25,204200,3,3338.346494617608187,1669.173247308805003,0.377365675794230,795,250092042003,4423.224883385992143
812,2,Salem,250092042005,9,25,204200,5,9778.347649488381649,4889.173824744189915,0.957984201362353,797,250092042005,5103.605902676974438
813,2,Salem,250092045003,9,25,204500,3,2931.724847174525166,1465.862423587265084,0.304551643903513,807,250092045003,4813.181780268703733
814,2,Salem,250092046002,9,25,204600,2,11207.942147526182453,5603.971073763100321,0.447548732530447,809,250092046002,12521.476805616550337
815,2,Salem,250092046004,9,25,204600,4,1053.833063264076372,526.916531632040005,0.100759871335329,811,250092046004,5229.428388990896565
816,2,Salem,250092047012,9,25,204701,2,6910.905098785091468,3455.452549392544825,0.480387400596359,814,250092047012,7193.054074904747722
817,2,Salem,250092047013,9,25,204701,3,411.421796448651151,205.710898224325490,0.009104039502501,815,250092047013,22595.563010004967509
818,2,Salem,250092047021,9,25,204702,1,7804.873704843546875,3902.436852421774802,0.852048802327149,816,250092047021,4580.062599423035863
819,2,Salem,250092047022,9,25,204702,2,2406.769061077207880,1203.384530538605077,0.077274949852374,817,250092047022,15572.763655460763403
820,2,Salem,250092047023,9,25,204702,3,8473.990734786817484,4236.995367393409651,0.831655112555132,818,250092047023,5094.654386691491709
821,2,Salem,250092047024,9,25,204702,4,3206.881152224500966,1603.440576112250028,0.428460533514605,819,250092047024,3742.329691277374877
822,2,Salem,250092107001,9,25,210700,1,13.403300689700744,6.701650344850350,0.001838024372400,943,250092107001,3646.116148122263439
823,2,Salem,250092108002,9,25,210800,2,58.369254164622689,29.184627082311351,0.005984348758545,948,250092108002,4876.825910361262686
824,2,Stoneham,250173334001,17,25,333400,1,13333.541876499464706,6666.770938249749634,0.344367628019993,2108,250173334001,19359.458891596845206
825,2,Stoneham,250173334002,17,25,333400,2,1951.496763860345709,975.748381930175015,0.103491595793065,2109,250173334002,9428.286175828414343
826,2,Stoneham,250173334005,17,25,333400,5,4874.306384382003671,2437.153192191000016,0.186289795611281,2112,250173334005,13082.590939529767638
827,2,Stoneham,250173354001,17,25,335400,1,2312.494344502145850,1156.247172251074971,0.204984824638782,2157,250173354001,5640.647663984738756
828,2,Stoneham,250173354003,17,25,335400,3,2692.076997031210340,1346.038498515604942,0.176348897180664,2159,250173354003,7632.814948293242196
829,2,Stoneham,250173361001,17,25,336100,1,9094.369572780324233,4547.184786390160298,0.953641310813239,2161,250173361001,4768.233857772420379
830,2,Stoneham,250173361002,17,25,336100,2,6896.929858182433236,3448.464929091214799,0.562297088727702,2162,250173361002,6132.816616379745938
831,2,Stoneham,250173361003,17,25,336100,3,148.660302475599394,74.330151237799498,0.017466312263103,2163,250173361003,4255.629357710348813
832,2,Stoneham,250173361004,17,25,336100,4,8139.700199704169790,4069.850099852084895,1.000000000000000,2164,250173361004,4066.387849357125106
833,2,Stoneham,250173361005,17,25,336100,5,7311.871027577562927,3655.935513788780099,0.744704935655566,2165,250173361005,4909.240343050029878
834,2,Stoneham,250173361006,17,25,336100,6,7291.252974225278194,3645.626487112640007,1.000000000000000,2166,250173361006,3645.380654718706410
835,2,Stoneham,250173362005,17,25,336200,5,526.768974490764322,263.384487245381990,0.102922301357990,2171,250173362005,2559.061386795704493
836,2,Stoneham,250173362007,17,25,336200,7,1317.897448379617117,658.948724189810036,0.124161310802011,2173,250173362007,5307.198514040971531
837,2,Stoneham,250173371011,17,25,337101,1,854.196373503195446,427.098186751597495,0.045952037458731,2188,250173371011,9294.434161600931475
838,2,Stoneham,250173371012,17,25,337101,2,6800.120167278317240,3400.060083639159984,0.340798242037164,2189,250173371012,9976.753586857945265
839,2,Stoneham,250173371022,17,25,337102,2,13939.690376811906390,6969.845188405949557,0.549301390625013,2191,250173371022,12688.562795144969641
840,2,Stoneham,250173371023,17,25,337102,3,20004.693796180094068,10002.346898090050672,0.578803595856378,2192,250173371023,17281.072491077000450
841,2,Stoneham,250173372012,17,25,337201,2,337.952530792040875,168.976265396020494,0.027053198223938,2194,250173372012,6246.073532500228794
842,2,Stoneham,250173372013,17,25,337201,3,1077.434273268614561,538.717136634305007,0.172449347466376,2195,250173372013,3123.915193354633629
843,2,Stoneham,250173372022,17,25,337202,2,815.445312012876002,407.722656006438001,0.040109280427582,2197,250173372022,10165.294706360702548
844,2,Stoneham,250173372023,17,25,337202,3,18726.349569144920679,9363.174784572449425,0.844572300668788,2198,250173372023,11086.291578776736060
845,2,Stoneham,250173372024,17,25,337202,4,1548.518502455189036,774.259251227594973,0.090805998793504,2199,250173372024,8526.520951421824066
846,2,Stoneham,250173373001,17,25,337300,1,11620.674504668402733,5810.337252334199547,1.000000000000000,2200,250173373001,5790.938043191905308
847,2,Stoneham,250173373002,17,25,337300,2,11488.215718073308381,5744.107859036649643,0.996766241189707,2201,250173373002,5762.743180568269963
848,2,Stoneham,250173373003,17,25,337300,3,6250.317110205336576,3125.158555102670107,0.316564901523921,2202,250173373003,9872.094284800308742
849,2,Stoneham,250173373004,17,25,337300,4,6103.072486800698243,3051.536243400350031,0.204605699911204,2203,250173373004,14914.228903323242776
850,2,Stoneham,250173373005,17,25,337300,5,6603.432619870864073,3301.716309935430218,1.000000000000000,2204,250173373005,3279.436100675069156
851,2,Watertown,250173536005,17,25,353600,5,1453.921398376077377,726.960699188040053,0.186025416485643,2464,250173536005,3907.856855915952565
852,2,Watertown,250173537003,17,25,353700,3,2659.608604495931104,1329.804302247965097,0.660545746220502,2467,250173537003,2013.190320060065915
853,2,Watertown,250173537004,17,25,353700,4,2809.863886710531006,1404.931943355265048,0.999951059651333,2468,250173537004,1405.000704579629428
854,2,Watertown,250173537005,17,25,353700,5,1048.278500392799060,524.139250196399985,0.275053682829048,2469,250173537005,1905.588919244407862
855,2,Watertown,250173538003,17,25,353800,3,138.507728509368150,69.253864254684004,0.030669956323152,2472,250173538003,2258.035959523258498
856,2,Watertown,250173538004,17,25,353800,4,7.273125244573182,3.636562622286590,0.003934786801987,2473,250173538004,924.208300294651508
857,2,Watertown,250173539001,17,25,353900,1,2240.002437843930238,1120.001218921964892,0.502799794799901,2474,250173539001,2227.529188566370067
858,2,Watertown,250173539002,17,25,353900,2,1133.158319925310934,566.579159962655012,0.174696818573680,2475,250173539002,3243.213955402948159
859,2,Watertown,250173539003,17,25,353900,3,4720.134597125508662,2360.067298562754786,0.996497682737551,2476,250173539003,2368.362053867740997
860,2,Watertown,250173540003,17,25,354000,3,5828.246858753755077,2914.123429376879812,0.736084376906658,2479,250173540003,3958.952968983364826
861,2,Watertown,250173541002,17,25,354100,2,6869.783414543932849,3434.891707271965060,0.772919103190885,2481,250173541002,4444.050733241702801
862,2,Watertown,250173541003,17,25,354100,3,2241.524891457852846,1120.762445728925059,0.353841403728455,2482,250173541003,3167.414649386329984
863,2,Watertown,250173541004,17,25,354100,4,8370.595122077444103,4185.297561038720232,0.998105799726796,2483,250173541004,4193.240398146504958
864,2,Watertown,250173542002,17,25,354200,2,123.468467862151186,61.734233931075501,0.002918939827770,2485,250173542002,21149.539755407880875
865,2,Watertown,250173687002,17,25,368700,2,60.488997042782778,30.244498521391399,0.002925559233369,2714,250173687002,10338.022958625830142
866,2,Watertown,250173688002,17,25,368800,2,2310.297214131450801,1155.148607065724946,0.177211406904933,2716,250173688002,6518.477716761258307
867,2,Watertown,250173701013,17,25,370101,3,1857.005415938199803,928.502707969100015,0.123350900309198,2735,250173701013,7527.328180351066294
868,2,Watertown,250173701021,17,25,370102,1,20337.722019204455137,10168.861009602249396,0.829352428313413,2737,250173701021,12261.206047568692156
869,2,Watertown,250173701022,17,25,370102,2,4328.510308594480193,2164.255154297240097,0.505980809442919,2738,250173701022,4277.346322047408648
