OID_,FREQUENCY,tip_id,geoid20,countyfp20,statefp20,tractce20,blkgrpce20,Shape_Length,Length_Freq,area_fraction,OBJECTID,geoid20_1,shape_Length_1
659,2,611983,250251602001,025,25,160200,1,2588.646583043410828,1294.323291521704959,0.998588527631092,4429,250251602001,1296.152775349993362
660,2,611983,250251602002,025,25,160200,2,2503.419640396348768,1251.709820198175066,0.998757975875225,4430,250251602002,1253.266407310831937
661,2,611983,250251602003,025,25,160200,3,2500.145731354823056,1250.072865677409936,0.999759169389644,4431,250251602003,1250.373994009557236
662,2,611983,250251602004,025,25,160200,4,4405.596930886794325,2202.798465443394889,0.999818718275969,4432,250251602004,2203.197864950730946
663,2,611983,250251603001,025,25,160300,1,4977.113145627860831,2488.556572813929961,0.911786386873125,4433,250251603001,2729.319727341152884
664,2,611983,250251603002,025,25,160300,2,7573.942122976857718,3786.971061488430223,0.455529163049126,4434,250251603002,8313.344937434936583
665,2,611983,250251604001,025,25,160400,1,4357.521687546601243,2178.760843773300167,0.784982917860638,4435,250251604001,2775.551918647110597
666,2,611983,250251604002,025,25,160400,2,12412.358895201876294,6206.179447600949970,0.522949633959946,4436,250251604002,11867.642779679763407
667,2,611983,250251604004,025,25,160400,4,3719.924749750301089,1859.962374875150090,0.828690583244495,4438,250251604004,2244.459406782464612
668,2,611983,250251605012,025,25,160501,2,770.512572208833149,385.256286104416517,0.159437287182363,4440,250251605012,2416.349982571917280
669,2,611983,250251605013,025,25,160501,3,1508.063120686584625,754.031560343290039,0.572190769688389,4441,250251605013,1317.797490431261849
670,2,611983,250251605014,025,25,160501,4,88.941068297980337,44.470534148990147,0.070109221137258,4442,250251605014,634.303639772678252
671,2,611983,250251605021,025,25,160502,1,216.891756883130540,108.445878441565497,0.056903218440696,4444,250251605021,1905.795162616082052
672,2,611983,250251605025,025,25,160502,5,131.841857807123745,65.920928903562000,0.020290636101164,4448,250251605025,3248.835008173005008
673,2,Acton,250173631032,017,25,363103,2,1044.371268951683305,522.185634475839947,0.033295168827916,2691,250173631032,15683.525654269020379
674,2,Acton,250173631042,017,25,363104,2,11179.612503465345071,5589.806251732649798,0.234774963958580,2693,250173631042,23809.209284848700918
675,2,Acton,250173631051,017,25,363105,1,8623.549510221369928,4311.774755110684964,0.332995125095796,2696,250173631051,12948.462094963946583
676,2,Acton,250173631052,017,25,363105,2,2439.570432699353660,1219.785216349675011,0.053841298491881,2697,250173631052,22655.196856621550978
677,2,Belmont,250173572001,017,25,357200,1,302.260927918810694,151.130463959405489,0.011989290059080,2605,250173572001,12605.455637045613912
678,2,Belmont,250173572002,017,25,357200,2,8679.834118503564241,4339.917059251780302,0.490627071555991,2606,250173572002,8845.653472581574533
679,2,Belmont,250173573001,017,25,357300,1,288.658011862136505,144.329005931068508,0.025631315583842,2607,250173573001,5630.963633487910556
680,2,Belmont,250173574001,017,25,357400,1,262.084684695885244,131.042342347942508,0.031271047558950,2610,250173574001,4190.532539753001402
681,2,Belmont,250173574002,017,25,357400,2,745.249583125688673,372.624791562844507,0.101166446854734,2611,250173574002,3683.284361048087703
682,2,Belmont,250173574003,017,25,357400,3,5416.565261130838735,2708.282630565419822,0.610099574918828,2612,250173574003,4439.082965966246775
683,2,Belmont,250173575001,017,25,357500,1,5043.348789613515692,2521.674394806760120,1.000000000000000,2613,250173575001,2521.645899176940475
684,2,Belmont,250173575002,017,25,357500,2,357.350269853624184,178.675134926812007,0.084228231805843,2614,250173575002,2121.321213755039480
685,2,Belmont,250173575003,017,25,357500,3,2602.856118459195386,1301.428059229599967,0.393871280299785,2615,250173575003,3304.196381719049441
686,2,Belmont,250173577004,017,25,357700,4,12.944535154643471,6.472267577321750,0.002216639779514,2621,250173577004,2919.855376204126514
687,2,Belmont,250173578002,017,25,357800,2,4358.939953027915180,2179.469976513959864,0.426573026671851,2623,250173578002,5109.254078998659679
688,2,Cambridge,250173515001,017,25,351500,1,1176.701139886990859,588.350569943494975,0.071667229173558,2470,250173515001,8209.478400771862653
689,2,Cambridge,250173521011,017,25,352101,1,4701.895334594782980,2350.947667297390126,0.319297207123843,2474,250173521011,7362.882026041489553
690,2,Cambridge,250173521012,017,25,352101,2,3895.045293996292457,1947.522646998145092,0.999998481113608,2475,250173521012,1947.525605068294453
691,2,Cambridge,250173521013,017,25,352101,3,5180.680210891821844,2590.340105445910012,0.839130943306018,2476,250173521013,3086.931933698518606
692,2,Cambridge,250173521021,017,25,352102,1,9975.435164121536218,4987.717582060769928,0.676826253533896,2477,250173521021,7369.273216011534714
693,2,Cambridge,250173521022,017,25,352102,2,6310.162552900678747,3155.081276450339828,0.999936483444089,2478,250173521022,3155.281689076156454
694,2,Cambridge,250173522001,017,25,352200,1,2253.671870000910531,1126.835935000455038,0.378658260958651,2479,250173522001,2975.865182889832795
695,2,Cambridge,250173523001,017,25,352300,1,2447.002699661195948,1223.501349830600020,0.358552881224590,2480,250173523001,3412.331664026503404
696,2,Cambridge,250173523002,017,25,352300,2,3536.215776141797960,1768.107888070899889,0.410957169400216,2481,250173523002,4302.414022004824801
697,2,Cambridge,250173523003,017,25,352300,3,852.660767849390595,426.330383924695525,0.066092846839225,2482,250173523003,6450.476932273351849
698,2,Cambridge,250173524001,017,25,352400,1,3016.126212606624449,1508.063106303309951,0.354403892839367,2483,250173524001,4255.210331413696622
699,2,Cambridge,250173525001,017,25,352500,1,1207.783457130982242,603.891728565489984,0.211244029537208,2484,250173525001,2858.739865398764778
700,2,Cambridge,250173525002,017,25,352500,2,4473.117209704796551,2236.558604852400094,0.999679550829680,2485,250173525002,2237.275537942312440
701,2,Cambridge,250173530001,017,25,353000,1,3594.724150163901868,1797.362075081950024,0.495949560209537,2493,250173530001,3624.082405320759790
702,2,Cambridge,250173530002,017,25,353000,2,3340.069626390426492,1670.034813195215065,0.992874422033350,2494,250173530002,1682.020179123037678
703,2,Cambridge,250173531011,017,25,353101,1,8639.240984116355321,4319.620492058180389,0.948557132889228,2495,250173531011,4553.885414261727419
704,2,Cambridge,250173531012,017,25,353101,2,9932.234285194022959,4966.117142597009661,0.999970089594620,2496,250173531012,4966.265685616886913
705,2,Cambridge,250173531022,017,25,353102,2,1629.819026939519517,814.909513469759986,0.097984316933470,2498,250173531022,8316.734136372746434
706,2,Cambridge,250173531023,017,25,353102,3,1877.503033008947568,938.751516504475035,0.157468725941364,2499,250173531023,5961.510839009594747
707,2,Cambridge,250173532001,017,25,353200,1,4032.491323007825031,2016.245661503915017,0.725737942822478,2500,250173532001,2778.200701016830862
708,2,Cambridge,250173532002,017,25,353200,2,5207.542059405441250,2603.771029702720170,0.591513240869081,2501,250173532002,4401.881225646157873
709,2,Cambridge,250173532003,017,25,353200,3,2530.083503501525684,1265.041751750764888,0.891212922837378,2502,250173532003,1419.460736412144115
710,2,Cambridge,250173532004,017,25,353200,4,5008.175524313603091,2504.087762156800181,0.878855102857112,2503,250173532004,2849.261219529975278
711,2,Cambridge,250173533001,017,25,353300,1,3178.007922980605144,1589.003961490305073,0.782638913529946,2504,250173533001,2030.315556791578047
712,2,Cambridge,250173533002,017,25,353300,2,4615.017718899356623,2307.508859449680131,0.906997626186428,2505,250173533002,2544.117859659524129
713,2,Cambridge,250173533003,017,25,353300,3,10210.178631422275430,5105.089315711150448,0.889150515065725,2506,250173533003,5741.535577172544436
714,2,Cambridge,250173536001,017,25,353600,1,21.731787484623762,10.865893742311901,0.002029457056347,2507,250173536001,5354.089020178693318
715,2,Cambridge,250173536002,017,25,353600,2,5600.178251944445947,2800.089125972224792,0.578321343559337,2508,250173536002,4841.753044663352739
716,2,Cambridge,250173537002,017,25,353700,2,700.796152074915881,350.398076037457997,0.154208610061055,2511,250173537002,2272.234189120350948
717,2,Cambridge,250173537003,017,25,353700,3,1952.702263015249173,976.351131507625041,1.000000000000000,2512,250173537003,976.326868544153285
718,2,Cambridge,250173537004,017,25,353700,4,2808.856031380017157,1404.428015690009943,0.999950723697099,2513,250173537004,1404.497224120645797
719,2,Cambridge,250173537005,017,25,353700,5,3658.737329272303214,1829.368664636150015,0.960001732882409,2514,250173537005,1905.588919244407862
720,2,Cambridge,250173538001,017,25,353800,1,39.856329550798399,19.928164775399200,0.017856127093273,2515,250173538001,1116.040710916932994
721,2,Cambridge,250173538002,017,25,353800,2,1616.059901348456151,808.029950674230008,0.607191021196534,2516,250173538002,1330.767291456189241
722,2,Cambridge,250173538003,017,25,353800,3,38.659345865950783,19.329672932975399,0.015797812314367,2517,250173538003,1223.566437448807392
723,2,Cambridge,250173538004,017,25,353800,4,1614.344668497681823,807.172334248840002,0.871833919253117,2518,250173538004,925.832680311782610
724,2,Cambridge,250173539001,017,25,353900,1,3832.844528034056566,1916.422264017030102,0.860335421799987,2519,250173539001,2227.529188566370067
725,2,Cambridge,250173539002,017,25,353900,2,920.392389180192140,460.196194590096013,0.143024317213543,2520,250173539002,3217.608051244865237
726,2,Cambridge,250173539003,017,25,353900,3,4721.142452456062529,2360.571226228029900,0.996498615907897,2521,250173539003,2368.865534326254874
727,2,Cambridge,250173540001,017,25,354000,1,164.824349544896393,82.412174772447997,0.028257371407269,2522,250173540001,2916.484112575622021
728,2,Cambridge,250173540002,017,25,354000,2,501.216441256826158,250.608220628412994,0.091877925735515,2523,250173540002,2727.621663443171656
729,2,Cambridge,250173540003,017,25,354000,3,5815.899847591177604,2907.949923795590166,0.975097144036551,2524,250173540003,2982.215609572734138
730,2,Cambridge,250173541001,017,25,354100,1,10657.412570694303213,5328.706285347149787,0.992679134441142,2525,250173541001,5368.004726267465230
731,2,Cambridge,250173541002,017,25,354100,2,6021.495069892693209,3010.747534946344786,0.400281305737134,2526,250173541002,7521.579178927496287
732,2,Cambridge,250173542001,017,25,354200,1,1528.371720188042900,764.185860094019972,0.122944501162036,2527,250173542001,6215.697756883428156
733,2,Cambridge,250173542003,017,25,354200,3,2391.173764909037345,1195.586882454520037,0.267409501546810,2529,250173542003,4470.996264301516021
734,2,Cambridge,250173543002,017,25,354300,2,2943.998517344833090,1471.999258672414953,0.376586639805231,2531,250173543002,3908.793098538292270
735,2,Cambridge,250173543003,017,25,354300,3,1171.011873735204972,585.505936867599985,0.048545989825994,2532,250173543003,12060.850730745480178
736,2,Cambridge,250173544001,017,25,354400,1,5238.636297740785267,2619.318148870394907,1.000000000000000,2533,250173544001,2619.298380087273472
737,2,Cambridge,250173544002,017,25,354400,2,5290.671273132682472,2645.335636566339872,0.999906720003058,2534,250173544002,2645.582416486057355
738,2,Cambridge,250173545002,017,25,354500,2,2452.450889990751875,1226.225444995375028,0.291956986344164,2536,250173545002,4200.020901537483951
739,2,Cambridge,250173546011,017,25,354601,1,5058.540024335057751,2529.270012167529785,0.649964249325138,2537,250173546011,3891.398665070712923
740,2,Cambridge,250173546012,017,25,354601,2,193.216478180008693,96.608239090004503,0.017547712546321,2538,250173546012,5505.460545640044984
741,2,Cambridge,250173546021,017,25,354602,1,3722.171087921243270,1861.085543960620043,0.840952982216650,2539,250173546021,2213.067297835159025
742,2,Cambridge,250173546022,017,25,354602,2,6322.566271490471991,3161.283135745235086,0.999990830034377,2540,250173546022,3161.312124868753472
743,2,Cambridge,250173546023,017,25,354602,3,12756.023158558185969,6378.011579279100260,0.980539875180869,2541,250173546023,6504.591746564738969
744,2,Cambridge,250173547001,017,25,354700,1,5.564294163372551,2.782147081686275,0.000630613786163,2542,250173547001,4411.808214051790856
745,2,Cambridge,250173547002,017,25,354700,2,3764.011519632676482,1882.005759816340060,0.551335103982650,2543,250173547002,3413.542410453094362
746,2,Cambridge,250173548001,017,25,354800,1,1009.161675390222513,504.580837695110006,0.161841066303513,2544,250173548001,3117.755272007600979
747,2,Cambridge,250173548002,017,25,354800,2,2943.703752762540262,1471.851876381269904,0.523131123849562,2545,250173548002,2813.542932697946526
748,2,Cambridge,250173549021,017,25,354902,1,3210.674223595312469,1605.337111797655098,0.583753580261405,2549,250173549021,2750.025295054793332
749,2,Cambridge,250173549022,017,25,354902,2,1254.142936412997187,627.071468206499958,0.098295589252424,2550,250173549022,6379.446656514506685
750,2,Cambridge,250173549023,017,25,354902,3,352.217620230147986,176.108810115073993,0.168250108572808,2551,250173549023,1046.708448564627133
751,2,Cambridge,250173549024,017,25,354902,4,2667.078474302323229,1333.539237151160023,0.772908957376514,2552,250173549024,1725.350993055626759
752,2,Cambridge,250173594001,017,25,359400,1,2414.169671743569324,1207.084835871784890,0.329762174361311,2663,250173594001,3660.470877867311629
753,2,Cambridge,250173594002,017,25,359400,2,3230.156467012311623,1615.078233506154902,0.576584336849579,2664,250173594002,2801.113610423128648
754,2,Cambridge,250173594003,017,25,359400,3,517.311758998004507,258.655879499002481,0.091970886153192,2665,250173594003,2812.366938252270302
755,2,Cambridge,250173594004,017,25,359400,4,1775.039960913419009,887.519980456709959,0.513524813699040,2666,250173594004,1728.290350886247097
756,2,Cambridge,250173594005,017,25,359400,5,1997.492850531993781,998.746425265994958,0.684606064637336,2667,250173594005,1458.862953244614118
757,2,Cambridge,250250008062,025,25,000806,2,180.138066773835703,90.069033386917994,0.007340960130883,3917,250250008062,12269.380541653848923
758,2,Cambridge,250250008063,025,25,000806,3,13.796164730516765,6.898082365258400,0.000637705071861,3918,250250008063,10817.041716671452377
759,2,Cambridge,250250008071,025,25,000807,1,205.339933161151606,102.669966580576002,0.018746911274920,3919,250250008071,5476.633727814790291
760,2,Cambridge,250250203011,025,25,020301,1,1931.397978800999454,965.698989400499954,0.111934483437630,3973,250250203011,8627.359145661192088
761,2,Cambridge,250250203051,025,25,020305,1,164.853378374964450,82.426689187481998,0.008141471520923,3977,250250203051,10124.298657270408512
762,2,Cambridge,250250404012,025,25,040401,2,420.939739900177358,210.469869950088508,0.014637296935656,4003,250250404012,14379.012113731792851
763,2,Cambridge,250250406001,025,25,040600,1,528.802690206862508,264.401345103431481,0.008999706972754,4004,250250406001,29378.883768536994467
764,2,Cambridge,250259815011,025,25,981501,1,2044.789694304880868,1022.394847152439979,0.026029070669516,4533,250259815011,39278.960825512956944
765,2,Medford-Malden,250173395001,017,25,339500,1,1174.297214698246989,587.148607349124973,0.073556184540666,2280,250173395001,7982.314621342448845
766,2,Medford-Malden,250173395002,017,25,339500,2,1549.599983775566216,774.799991887785040,0.129063939365371,2281,250173395002,6003.225964569223834
767,2,Medford-Malden,250173396001,017,25,339600,1,4535.574235556408894,2267.787117778204902,0.778907399374400,2284,250173396001,2911.497720524461329
768,2,Medford-Malden,250173396002,017,25,339600,2,5027.681466027881470,2513.840733013939825,1.000000000000000,2285,250173396002,2513.828552790259891
769,2,Medford-Malden,250173396003,017,25,339600,3,3335.828085325635584,1667.914042662820066,0.926996415032910,2286,250173396003,1799.266982713853622
770,2,Medford-Malden,250173396004,017,25,339600,4,4447.109895289092492,2223.554947644544882,0.946019199198054,2287,250173396004,2350.433214811559992
771,2,Medford-Malden,250173396005,017,25,339600,5,3646.710605814258088,1823.355302907129953,0.758866690570844,2288,250173396005,2402.734664154967049
772,2,Medford-Malden,250173396006,017,25,339600,6,649.717243234897296,324.858621617448478,0.186833623925337,2289,250173396006,1738.758874298069941
773,2,Medford-Malden,250173397001,017,25,339700,1,8190.072121104403777,4095.036060552200070,0.234252139269750,2290,250173397001,17481.317666160623048
774,2,Medford-Malden,250173397002,017,25,339700,2,6441.153826992222093,3220.576913496110137,0.540793238968621,2291,250173397002,5955.283242146775592
775,2,Medford-Malden,250173397003,017,25,339700,3,4496.058860433673544,2248.029430216834953,0.999467818941327,2292,250173397003,2249.226425917371216
776,2,Medford-Malden,250173397004,017,25,339700,4,2905.883226921949699,1452.941613460975077,0.699638138980887,2293,250173397004,2076.704416910967211
777,2,Medford-Malden,250173398021,017,25,339802,1,1407.001662577864181,703.500831288930044,0.068651668084071,2294,250173398021,10247.396034535147919
778,2,Medford-Malden,250173398024,017,25,339802,4,15247.068383006619115,7623.534191503299553,0.535071922721820,2297,250173398024,14247.681232690494653
779,2,Medford-Malden,250173398032,017,25,339803,2,150.139912182122487,75.069956091061002,0.010578690740436,2299,250173398032,7096.337149181494169
780,2,Medford-Malden,250173412001,017,25,341200,1,426.823147192992337,213.411573596495998,0.033772877212319,2323,250173412001,6319.022577047448976
781,2,Medford-Malden,250173412002,017,25,341200,2,3991.338419730346686,1995.669209865174935,0.706007468152400,2324,250173412002,2826.697025015575491
782,2,Medford-Malden,250173412003,017,25,341200,3,688.325229675037690,344.162614837519016,0.138321952155293,2325,250173412003,2488.127224022471182
783,2,Medford-Malden,250173413011,017,25,341301,1,7064.347631230839397,3532.173815615420153,0.505175342229735,2328,250173413011,6991.975894993543079
784,2,Medford-Malden,250173413014,017,25,341301,4,3970.034086956968167,1985.017043478484993,0.288082569233959,2331,250173413014,6890.444808086947887
785,2,Medford-Malden,250173414001,017,25,341400,1,221.235746179481509,110.617873089740996,0.040946053985438,2334,250173414001,2701.551488431093730
786,2,Medford-Malden,250173414002,017,25,341400,2,1350.194278011465258,675.097139005735016,0.343098629450220,2335,250173414002,1967.647437378309633
787,2,Medford-Malden,250173414003,017,25,341400,3,2109.367343690372309,1054.683671845185017,0.195099330912658,2336,250173414003,5405.880516921671187
788,2,Medford-Malden,250173414004,017,25,341400,4,7386.228438062424175,3693.114219031209814,0.919402445309039,2337,250173414004,4016.863602956635532
789,2,Medford-Malden,250173414005,017,25,341400,5,3979.508358772120118,1989.754179386060059,0.906716543724627,2338,250173414005,2194.461094988418154
790,2,Medford-Malden,250173423021,017,25,342302,1,1398.857433905490097,699.428716952745049,0.252182778295996,2386,250173423021,2773.499132965383524
791,2,Medford-Malden,250173423023,017,25,342302,3,37.205067276913645,18.602533638456801,0.007054328452358,2388,250173423023,2637.038204853992738
792,2,Medford-Malden,250173424022,017,25,342402,2,670.151192758261914,335.075596379131014,0.031464567121089,2393,250173424022,10649.299419553908592
793,2,Medford-Malden,250173504001,017,25,350400,1,847.975622417092268,423.987811208546020,0.221398713040653,2418,250173504001,1915.041896068720007
794,2,S12114,250214153002,021,25,415300,2,22974.498300809595094,11487.249150404799366,0.171608488785501,3236,250214153002,66938.700012463348685
795,2,S12114,250214161021,021,25,416102,1,42088.735298850384424,21044.367649425199488,0.392300065062740,3241,250214161021,53643.548710754432250
796,2,S12114,250214161022,021,25,416102,2,14472.420357414575847,7236.210178707299747,0.576541452216839,3242,250214161022,12551.066624756333113
797,2,S12114,250214162001,021,25,416200,1,11873.688879693845593,5936.844439846900059,0.959582244025883,3243,250214162001,6186.905267170373008
798,2,S12114,250214162002,021,25,416200,2,4476.320241108443952,2238.160120554220157,0.619877444788370,3244,250214162002,3610.649394282029789
799,2,S12114,250214162004,021,25,416200,4,2102.229583743456715,1051.114791871729949,0.122733522529322,3246,250214162004,8564.202918730810779
800,2,S12114,250214162005,021,25,416200,5,11954.941351155286611,5977.470675577649672,0.742735202294186,3247,250214162005,8047.916211745759938
801,2,S12114,250214162006,021,25,416200,6,11886.605139353125196,5943.302569676549865,0.664857139917991,3248,250214162006,8939.217484239768964
802,2,S12114,250214162007,021,25,416200,7,14355.763760586771241,7177.881880293400172,0.656129406584175,3249,250214162007,10939.735070954353432
803,2,S12114,250214163001,021,25,416300,1,8014.638393569466643,4007.319196784735141,0.273427297250563,3250,250214163001,14655.885630586893967
804,2,S12114,250214163002,021,25,416300,2,4809.405701927210430,2404.702850963605215,0.640956307373364,3251,250214163002,3751.742237810364259
805,2,S12114,250214163003,021,25,416300,3,4522.330247888415215,2261.165123944209881,0.519429214914939,3252,250214163003,4353.172788547323762
806,2,S12114,250214163004,021,25,416300,4,3629.710761377933068,1814.855380688964942,0.314024198682468,3253,250214163004,5779.348815484408988
807,2,S12114,250214163005,021,25,416300,5,7753.472178155263464,3876.736089077629913,0.614046761482683,3254,250214163005,6313.421602805673501
808,2,S12114,250214164006,021,25,416400,6,1163.203519891521182,581.601759945760023,0.033315855803551,3260,250214164006,17457.206063539313618
809,2,S12114,250250921015,025,25,092101,5,85.434989893316143,42.717494946658050,0.011300493973412,4239,250250921015,3780.144040354576646
810,2,S12114,250251002001,025,25,100200,1,59.379091397288221,29.689545698644100,0.012581838375807,4260,250251002001,2359.714440119641495
811,2,S12114,250251002002,025,25,100200,2,1369.095857512648536,684.547928756324950,0.359175602200987,4261,250251002002,1905.886492739188952
812,2,S12114,250251003001,025,25,100300,1,2138.709154860683611,1069.354577430339987,0.370488488401490,4263,250251003001,2886.336852311329949
813,2,S12114,250251003002,025,25,100300,2,3263.664227381777891,1631.832113690890083,0.999667484371533,4264,250251003002,1632.374903857937852
814,2,S12114,250251003003,025,25,100300,3,4100.900711618598507,2050.450355809300163,1.000000000000000,4265,250251003003,2049.267951114086372
815,2,S12114,250251003004,025,25,100300,4,3698.040363534446442,1849.020181767225040,0.925376393130005,4266,250251003004,1998.127675932036709
816,2,S12114,250251004001,025,25,100400,1,3866.618462782143979,1933.309231391069943,0.999237800699205,4267,250251004001,1934.783922343870699
817,2,S12114,250251004002,025,25,100400,2,5582.139315219576019,2791.069657609789829,1.000000000000000,4268,250251004002,2788.390753521552597
818,2,S12114,250251004003,025,25,100400,3,5506.887222661564920,2753.443611330780186,0.998635636384631,4269,250251004003,2757.205442116096492
819,2,S12114,250251004004,025,25,100400,4,5839.933856434798145,2919.966928217399982,0.986590894566479,4270,250251004004,2959.653230430908934
820,2,S12114,250251005001,025,25,100500,1,4374.120860603063193,2187.060430301529777,0.854394457226990,4271,250251005001,2559.778345706764867
821,2,S12114,250251005002,025,25,100500,2,5421.934758387743386,2710.967379193869874,0.899233480011251,4272,250251005002,3014.753608995906689
822,2,S12114,250251005003,025,25,100500,3,3160.666531449602644,1580.333265724799958,0.545275502773348,4273,250251005003,2898.228982756428195
823,2,S12114,250251005004,025,25,100500,4,779.643438382799104,389.821719191399495,0.104086126115201,4274,250251005004,3745.184240596586278
824,2,S12114,250251005005,025,25,100500,5,17.537799999117851,8.768899999558950,0.002752459657012,4275,250251005005,3185.841426310811130
825,2,S12114,250251006013,025,25,100601,3,124.777266653782007,62.388633326890996,0.028060605707679,4278,250251006013,2223.353051492304530
826,2,S12114,250251006014,025,25,100601,4,4233.150342399836518,2116.575171199920078,0.814983679642906,4279,250251006014,2597.076756343538364
827,2,S12114,250251007005,025,25,100700,5,854.168823407504647,427.084411703752494,0.176465750399553,4286,250251007005,2420.211348302709666
828,2,S12114,250251008001,025,25,100800,1,4234.907810225151479,2117.453905112574830,0.999790837266410,4287,250251008001,2117.896890215588428
829,2,S12114,250251008002,025,25,100800,2,3046.327933292989655,1523.163966646495055,0.564037837313717,4288,250251008002,2700.464163717652809
830,2,S12114,250251008003,025,25,100800,3,1995.330629268511302,997.665314634254969,0.377327374939608,4289,250251008003,2644.031101093399229
831,2,S12114,250251008004,025,25,100800,4,6095.892147167396615,3047.946073583700127,0.320916927411345,4290,250251008004,9497.617025595216546
832,2,S12114,250251008005,025,25,100800,5,7205.101713135381942,3602.550856567690062,0.778457884909092,4291,250251008005,4627.804440555441943
833,2,S12114,250251008006,025,25,100800,6,7257.098111408518889,3628.549055704259899,0.999941331542623,4292,250251008006,3628.761949570028719
834,2,S12114,250251009001,025,25,100900,1,5922.397576538211069,2961.198788269105080,0.997612411334642,4293,250251009001,2968.285833881626331
835,2,S12114,250251009002,025,25,100900,2,5072.633843855404848,2536.316921927700150,0.998575459255426,4294,250251009002,2539.935163056054080
836,2,S12114,250251009003,025,25,100900,3,8042.994568531212281,4021.497284265604776,1.000000000000000,4295,250251009003,4018.157188076638249
837,2,S12114,250251009004,025,25,100900,4,12807.890339293873694,6403.945169646949580,1.000000000000000,4296,250251009004,6401.992348464475981
838,2,S12114,250251010013,025,25,101001,3,5459.115206324278915,2729.557603162139912,0.995935792165069,4299,250251010013,2740.696362792970376
839,2,S12114,250251010014,025,25,101001,4,6637.524054647661615,3318.762027323829898,1.000000000000000,4300,250251010014,3317.169802672148307
840,2,S12114,250251010015,025,25,101001,5,1730.676784643476140,865.338392321740002,0.401348676765632,4301,250251010015,2156.076355590070307
841,2,S12114,250251010016,025,25,101001,6,3148.354535928497171,1574.177267964249950,0.332660850983031,4302,250251010016,4732.078521751120206
842,2,S12114,250251010021,025,25,101002,1,5677.646423906549899,2838.823211953274949,0.996280179829085,4303,250251010021,2849.422551435555306
843,2,S12114,250251010022,025,25,101002,2,14360.276028213513200,7180.138014106750234,0.977123431383468,4304,250251010022,7348.240543101803269
844,2,S12114,250251010023,025,25,101002,3,11646.899693550458323,5823.449846775250080,0.816582665107025,4305,250251010023,7131.488452564686668
845,2,S12114,250251011021,025,25,101102,1,36.907255705203461,18.453627852601748,0.012113752809612,4309,250251011021,1523.361764321277406
846,2,S12114,250251011023,025,25,101102,3,1931.009364705215148,965.504682352609962,0.318023291341685,4311,250251011023,3035.955883228908533
847,2,S12114,250251011024,025,25,101102,4,85.710181301036684,42.855090650518349,0.017291997665861,4312,250251011024,2478.319247933189672
848,2,S12114,250251402023,025,25,140202,3,45.533567187108211,22.766783593554099,0.003353591814755,4405,250251402023,6788.775990383884164
849,2,S12114,250251402025,025,25,140202,5,127.473032298319936,63.736516149160003,0.015141907620801,4407,250251402025,4209.279157244420276
850,2,S12114,250251404001,025,25,140400,1,1407.001669367713021,703.500834683855032,0.625079130340428,4414,250251404001,1125.458842787982803
851,2,S12114,250251404003,025,25,140400,3,1766.124993810425622,883.062496905214971,0.223083135738930,4416,250251404003,3958.445778432328552
852,2,Salem,250092041011,009,25,204101,1,8297.380780453477200,4148.690390226740419,0.781528094854979,791,250092041011,5308.434101779254888
853,2,Salem,250092041012,009,25,204101,2,7349.987022698989676,3674.993511349494838,0.669460840146570,792,250092041012,5489.482417739171069
854,2,Salem,250092041013,009,25,204101,3,2134.737764786073058,1067.368882393034937,0.190480943730182,793,250092041013,5603.546798387193121
855,2,Salem,250092042002,009,25,204200,2,259.844870762065852,129.922435381033011,0.029575365450023,798,250092042002,4392.927472040105386
856,2,Salem,250092042003,009,25,204200,3,3338.317961765836117,1669.158980882920105,0.408566529676139,799,250092042003,4085.403134236244114
857,2,Salem,250092042005,009,25,204200,5,9778.373860867097392,4889.186930433549605,0.957986769289738,801,250092042005,5103.605902676974438
858,2,Salem,250092045003,009,25,204500,3,2606.983308407560799,1303.491654203779945,0.318909959471086,811,250092045003,4087.334419927271483
859,2,Salem,250092046002,009,25,204600,2,11207.963709987032416,5603.981854993499837,0.447549586410560,813,250092046002,12521.477005349535830
860,2,Salem,250092046004,009,25,204600,4,1378.530713331459992,689.265356665729996,0.120293352620827,815,250092046004,5729.870700655793371
861,2,Salem,250092047013,009,25,204701,3,6911.800210928571687,3455.900105464284934,0.480449612217861,819,250092047013,7193.054209183527746
862,2,Salem,250092047014,009,25,204701,4,411.410601891632098,205.705300945815992,0.016873206791372,820,250092047014,12191.239252220861090
863,2,Salem,250092047021,009,25,204702,1,7804.867799539588304,3902.433899769795062,0.852048157652124,821,250092047021,4580.062599423035863
864,2,Salem,250092047022,009,25,204702,2,3206.837409099739034,1603.418704549869972,0.429007705543612,822,250092047022,3737.505606147844446
865,2,Salem,250092047023,009,25,204702,3,8320.013743811176028,4160.006871905589833,0.822333138486359,823,250092047023,5058.785396345295339
866,2,Salem,250092047024,009,25,204702,4,2559.911782867806778,1279.955891433904981,0.081985308738023,824,250092047024,15612.015263904093445
867,2,Salem,250092107001,009,25,210700,1,13.403300689700744,6.701650344850350,0.001838024372400,951,250092107001,3646.116148122263439
868,2,Salem,250092108002,009,25,210800,2,58.369254164622689,29.184627082311351,0.005984230488554,956,250092108002,4876.922294041433815
869,2,Stoneham,250173334001,017,25,333400,1,13333.541876499464706,6666.770938249749634,0.344197276215305,2148,250173334001,19369.040369975224166
870,2,Stoneham,250173334002,017,25,333400,2,1951.496763860345709,975.748381930175015,0.103491594263985,2149,250173334002,9428.286315130599178
